population,edge_ids,@source_node,@target_node,efferent_section_id,efferent_surface_z,afferent_center_y,efferent_center_z,efferent_segment_id,afferent_surface_z,afferent_segment_id,afferent_center_z,efferent_surface_x,efferent_section_type,efferent_segment_offset,afferent_center_x,afferent_section_type,afferent_section_id,afferent_section_pos,afferent_surface_y,afferent_segment_offset,efferent_surface_y,afferent_surface_x,efferent_center_y,efferent_section_pos,efferent_center_x
V1_neurons__V1_neurons__chemical_synapse,795453525,55000,149948,12,8298.993,1153.6497,8298.832,1,8300.329,96,8301.054,9090.037,2,0.06425961,9088.859,4,431,0.35489556,1153.7188,0.4357743,1154.0126,9089.297,1153.9719,0.029015869,9090.187
V1_neurons__V1_neurons__chemical_synapse,795453526,55000,149948,12,8292.884,1165.4045,8292.723,3,8294.551,83,8295.226,9086.378,2,3.109404,9087.609,4,431,0.30270007,1165.016,0.7199596,1164.0521,9087.252,1163.9208,0.19839272,9086.295
V1_neurons__V1_neurons__chemical_synapse,795453527,55000,149948,12,8290.304,1169.6163,8290.172,4,8291.936,78,8292.518,9084.795,2,3.891269,9086.804,4,431,0.28386694,1169.2517,0.6494668,1168.205,9086.287,1168.0748,0.2691134,9084.67
V1_neurons__V1_neurons__chemical_synapse,795453528,55000,149948,12,8287.437,1174.995,8287.355,5,8287.959,71,8288.162,9083.049,2,1.083702,9085.172,4,431,0.25655797,1174.3867,0.4728882,1172.7784,9084.595,1172.6614,0.34719667,9082.876
V1_neurons__V1_neurons__chemical_synapse,795453529,55000,149948,12,8285.109,1179.1622,8284.949,6,8285.941,64,8286.384,9081.475,2,3.248005,9082.259,4,431,0.23666175,1178.4696,0.807745,1176.9872,9081.987,1176.8658,0.41701916,9081.376
V1_neurons__V1_neurons__chemical_synapse,795453530,55000,149948,12,8281.883,1183.3275,8281.787,7,8283.319,58,8284.096,9079.398,2,4.8267145,9079.101,4,431,0.21530113,1182.9463,0.84599537,1182.1858,9079.185,1182.1321,0.5058006,9079.413
V1_neurons__V1_neurons__chemical_synapse,795453531,55000,149948,15,8184.287,1263.9677,8184.3354,48,8183.1904,112,8183.108,9018.51,2,3.1236124,9020.763,3,290,0.9207162,1263.9553,0.892629,1263.7709,9020.604,1263.7628,0.45362535,9018.42
V1_neurons__V1_neurons__chemical_synapse,795453532,55000,149948,17,8299.939,1151.3309,8299.8955,0,8300.323,98,8300.5,9091.988,2,1.0696996,9089.641,4,431,0.3640158,1151.7297,0.9776068,1152.2225,9090.368,1152.4418,0.031415164,9091.9795
V1_neurons__V1_neurons__chemical_synapse,795453533,55000,149948,29,8257.923,1259.1698,8258.071,43,8257.767,36,8257.783,9023.783,2,0.55927414,9024.337,4,419,0.52539706,1259.1243,1.1722907,1259.1421,9024.209,1259.0236,0.88928646,9023.369
V1_neurons__V1_neurons__chemical_synapse,795453534,55000,149948,32,8246.791,1274.1777,8246.715,0,8247.747,33,8247.796,8996.876,2,2.4257371,8997.067,4,414,0.42183843,1274.0763,0.93335176,1271.9526,8997.0625,1271.7635,0.15695271,8996.893
V1_neurons__V1_neurons__chemical_synapse,795453535,55000,149948,43,8241.336,1275.6516,8241.633,7,8240.118,15,8240.055,9012.8125,2,0.79865575,9012.34,4,414,0.19842122,1275.7349,0.798169,1277.0906,9012.381,1277.4197,0.03637918,9012.922
V1_neurons__V1_neurons__chemical_synapse,795453536,55000,149948,43,8206.696,1321.2352,8206.516,33,8206.921,60,8207.022,9004.406,2,0.9099408,9004.396,4,484,0.85340357,1321.1796,0.55806285,1320.9435,9004.42,1320.8096,0.18236752,9004.407
V1_neurons__V1_neurons__chemical_synapse,795453537,55000,149948,43,8175.083,1367.3368,8175.1123,54,8174.9883,37,8174.9688,8999.717,2,0.23911709,9000.694,3,353,0.427721,1367.2926,0.0,1367.2528,9000.497,1367.2306,0.32794356,8999.495
V1_neurons__V1_neurons__chemical_synapse,795453538,55000,149948,43,8170.4526,1371.6477,8170.3696,56,8170.7188,30,8170.8237,8998.264,2,3.4830427,8998.066,3,352,0.2609163,1371.6976,0.103933774,1371.8528,8998.153,1371.8096,0.34515956,8998.468
V1_neurons__V1_neurons__chemical_synapse,795453539,55000,149948,43,8163.7095,1379.4653,8163.561,60,8165.8105,16,8165.9053,8997.046,2,0.30866736,8996.096,3,260,0.4273531,1379.4366,0.963017,1378.7799,8996.141,1378.6472,0.37028646,8997.15
V1_neurons__V1_neurons__chemical_synapse,795453540,55000,149948,43,8153.5347,1388.4087,8153.636,62,8153.4443,23,8153.411,8995.696,2,2.5759022,8995.771,3,355,0.28795168,1388.3815,0.35148004,1388.366,8995.597,1388.4388,0.40650654,8995.51
V1_neurons__V1_neurons__chemical_synapse,795454331,61708,149948,29,8342.122,1088.6323,8342.068,15,8343.081,124,8343.164,9118.578,2,0.11675694,9118.661,4,426,0.33940107,1088.5249,0.67629445,1087.2859,9118.654,1087.1992,0.07420705,9118.572
V1_neurons__V1_neurons__chemical_synapse,795454332,61708,149948,29,8347.213,1084.3667,8347.226,25,8346.908,130,8346.887,9118.12,2,0.2069699,9120.07,4,426,0.35626817,1084.3795,0.6892384,1084.5453,9119.937,1084.5577,0.13527897,9118.02
V1_neurons__V1_neurons__chemical_synapse,795454333,61708,149948,43,8286.233,1164.2809,8286.161,51,8286.878,17,8286.96,9069.202,2,0.52852386,9069.761,4,425,0.28638563,1164.3486,0.21312183,1164.9698,9069.697,1165.0262,0.25348687,9069.157
V1_neurons__V1_neurons__chemical_synapse,795454334,61708,149948,59,8321.877,1338.9814,8321.952,25,8321.405,105,8321.357,9044.865,2,0.5098672,9046.897,4,480,0.9736203,1338.9833,0.6533839,1339.0022,9046.738,1338.988,0.9074362,9044.798
V1_neurons__V1_neurons__chemical_synapse,795454335,61708,149948,63,8353.345,1077.9011,8353.425,443,8352.241,139,8352.133,9123.307,2,0.20740776,9122.496,4,426,0.38105643,1077.9424,0.119188264,1078.4044,9122.567,1078.4445,0.96300244,9123.355
V1_neurons__V1_neurons__chemical_synapse,795454336,61708,149948,210,8190.6553,1289.4885,8190.5938,63,8191.256,71,8191.354,9041.084,2,1.1000391,9042.075,4,487,0.5160598,1289.4934,0.0053617894,1289.5925,9041.946,1289.6068,0.73440903,9041.004
V1_neurons__V1_neurons__chemical_synapse,795454401,62482,149948,4,8321.257,1117.838,8321.197,0,8321.955,80,8321.993,9096.775,2,0.38624313,9098.118,4,426,0.21919708,1117.7281,0.23981017,1115.7467,9098.048,1115.5714,0.05297257,9096.654
V1_neurons__V1_neurons__chemical_synapse,795454402,62482,149948,12,8318.15,1099.7653,8318.327,4,8316.75,156,8316.128,9102.8545,2,2.2542531,9101.232,4,431,0.5753398,1099.9591,0.9368395,1100.3689,9101.7295,1100.398,0.14744118,9102.99
V1_neurons__V1_neurons__chemical_synapse,795454403,62482,149948,12,8319.34,1095.1089,8319.548,5,8317.959,161,8317.199,9102.379,2,4.517526,9101.655,4,431,0.5930931,1095.2618,0.0,1095.5203,9101.913,1095.5651,0.21198612,9102.45
V1_neurons__V1_neurons__chemical_synapse,795454404,62482,149948,12,8320.463,1088.5205,8320.666,9,8319.726,167,8319.119,9101.756,2,1.0105398,9102.224,4,431,0.6185582,1089.0068,0.78388625,1089.557,9101.986,1089.5979,0.29087934,9101.67
V1_neurons__V1_neurons__chemical_synapse,795454405,62482,149948,12,8321.301,1084.2501,8321.244,12,8321.7295,172,8321.895,9100.469,2,0.0,9103.448,4,431,0.6377295,1084.0692,0.95959955,1083.4058,9102.676,1083.4558,0.37240887,9100.257
V1_neurons__V1_neurons__chemical_synapse,795454406,62482,149948,22,8324.072,1115.641,8323.947,1,8324.863,84,8324.944,9099.471,2,2.6946301,9099.198,4,426,0.23007448,1115.5344,0.56244767,1114.4673,9099.223,1114.2999,0.11886347,9099.509
V1_neurons__V1_neurons__chemical_synapse,795454407,62482,149948,62,8293.012,1158.1338,8292.983,3,8293.169,25,8293.182,9083.571,2,0.09419407,9082.567,4,426,0.06913437,1158.1793,0.6359361,1158.6173,9082.695,1158.6991,0.1440492,9083.741
V1_neurons__V1_neurons__chemical_synapse,795454408,62482,149948,65,8298.168,1160.8195,8298.032,2,8299.278,89,8299.8545,9086.899,2,1.2267163,9088.753,4,431,0.3277249,1160.6583,0.6240173,1160.1937,9088.1455,1160.138,0.42847946,9086.7295
V1_neurons__V1_neurons__chemical_synapse,795454409,62482,149948,66,8295.832,1163.5295,8295.721,0,8296.526,85,8296.942,9090.65,2,3.3242517,9088.682,4,431,0.31283298,1163.4363,1.2268618,1163.2885,9089.423,1163.2626,0.09137292,9090.844
V1_neurons__V1_neurons__chemical_synapse,795454410,62482,149948,92,8281.298,1201.5409,8281.366,3,8280.511,88,8280.459,9075.391,2,0.69734275,9076.885,4,420,0.80794626,1201.4984,0.46822646,1200.9353,9076.798,1200.8619,0.13697676,9075.189
V1_neurons__V1_neurons__chemical_synapse,795455419,70578,149948,92,8452.437,897.63464,8452.489,180,8451.573,45,8451.507,9174.276,2,0.28664863,9173.358,4,461,0.8207474,897.7441,0.64195794,899.1502,9173.42,899.22217,0.82239133,9174.325
V1_neurons__V1_neurons__chemical_synapse,795458262,95474,149948,1,8284.953,1195.8066,8285.044,10,8284.345,95,8284.302,9077.584,2,1.9933411,9079.043,4,420,0.8788742,1195.8236,0.85987854,1196.0454,9078.943,1196.0543,0.523195,9077.404
V1_neurons__V1_neurons__chemical_synapse,795458263,95474,149948,1,8282.039,1201.0396,8282.208,13,8280.817,89,8280.727,9076.691,2,1.3200041,9077.283,4,420,0.8145808,1201.089,0.078743435,1201.8317,9077.246,1201.915,0.6453191,9076.62
V1_neurons__V1_neurons__chemical_synapse,795458264,95474,149948,1,8278.719,1206.0425,8278.787,16,8278.62,83,8278.609,9075.847,2,0.7990937,9074.307,4,420,0.75424933,1206.106,0.0037557867,1207.3026,9074.397,1207.3636,0.7656531,9076.025
V1_neurons__V1_neurons__chemical_synapse,795458265,95474,149948,2,8268.84,1220.8778,8269.152,4,8268.991,21,8268.825,9074.271,2,0.14508633,9074.244,4,430,0.41532972,1220.9379,0.40722778,1220.7091,9074.186,1220.9135,0.5655818,9074.323
V1_neurons__V1_neurons__chemical_synapse,795458266,95474,149948,3,8267.22,1221.9554,8267.356,0,8267.424,18,8267.436,9073.082,2,0.3662033,9072.124,4,430,0.35926664,1222.114,0.27195755,1223.729,9072.223,1223.9016,0.035572622,9073.454
V1_neurons__V1_neurons__chemical_synapse,795458267,95474,149948,46,8226.506,1277.7739,8226.637,13,8225.142,14,8225.057,9033.723,2,2.027492,9033.814,4,407,0.72825223,1277.8484,0.20217216,1279.0002,9033.81,1279.1831,0.62861395,9033.7295
V1_neurons__V1_neurons__chemical_synapse,795458268,95474,149948,46,8221.789,1282.0165,8221.702,14,8222.889,8,8222.972,9036.145,2,5.3084025,9037.025,4,407,0.43893272,1282.0562,0.98615193,1282.5496,9036.961,1282.5618,0.7160343,9035.9375
V1_neurons__V1_neurons__chemical_synapse,795458269,95474,149948,51,8206.772,1333.5247,8207.212,15,8204.439,13,8204.27,9055.217,2,0.15569855,9054.932,4,483,0.10215863,1333.5687,0.7179056,1334.2332,9054.945,1334.348,0.28026006,9055.266
V1_neurons__V1_neurons__chemical_synapse,795458270,95474,149948,51,8203.432,1347.702,8203.016,21,8203.998,20,8204.12,9056.363,2,1.013992,9056.186,4,504,0.25136358,1347.6532,0.52549076,1347.3651,9056.175,1347.2106,0.3925703,9056.47
V1_neurons__V1_neurons__chemical_synapse,795458271,95474,149948,52,8188.3896,1430.5077,8188.218,22,8190.0728,29,8190.1577,9001.961,2,2.333386,9001.428,3,350,0.85176814,1430.5792,0.22471707,1431.8231,9001.456,1431.9681,0.59376043,9001.963
V1_neurons__V1_neurons__chemical_synapse,795458272,95474,149948,74,8267.363,1221.7882,8267.393,0,8267.646,19,8267.658,9073.966,2,0.45616287,9072.388,4,430,0.36691594,1221.9219,0.106657945,1223.397,9072.518,1223.6077,0.04043882,9073.967
V1_neurons__V1_neurons__chemical_synapse,795460138,111927,149948,35,8291.2705,1162.0493,8291.295,37,8291.036,19,8291.007,9078.438,2,0.27926198,9079.346,4,426,0.05349565,1161.9932,0.996349,1161.6085,9079.226,1161.5403,0.5930623,9078.369
V1_neurons__V1_neurons__chemical_synapse,795460139,111927,149948,48,8311.041,1130.7646,8311.04,83,8311.075,60,8311.077,9090.635,2,0.09046332,9093.069,4,426,0.168045,1130.7424,0.46086738,1130.3278,9092.935,1130.3191,0.87978053,9090.533
V1_neurons__V1_neurons__chemical_synapse,795460140,111927,149948,49,8309.859,1114.3835,8309.856,25,8309.662,140,8309.589,9093.441,2,0.22291027,9096.388,4,431,0.51235914,1114.3607,0.057187255,1114.372,9095.563,1114.3418,0.9150692,9093.344
V1_neurons__V1_neurons__chemical_synapse,795460141,111927,149948,50,8310.243,1111.6504,8310.255,6,8310.131,142,8310.043,9095.686,2,0.43026462,9097.276,4,431,0.523136,1111.2173,1.1039046,1110.6625,9096.578,1110.6058,0.021700658,9095.602
V1_neurons__V1_neurons__chemical_synapse,795460142,111927,149948,50,8310.982,1106.2765,8310.918,19,8311.853,149,8312.396,9098.754,2,0.73342055,9099.394,4,431,0.54634166,1105.7167,0.5434723,1104.8433,9099.132,1104.818,0.06445866,9098.679
V1_neurons__V1_neurons__chemical_synapse,795460143,111927,149948,55,8309.573,1113.3204,8309.57,0,8309.613,140,8309.634,9093.888,2,0.22492637,9096.421,4,431,0.51618516,1113.2937,1.1217499,1113.2329,9095.595,1113.2249,0.0028417208,9093.786
V1_neurons__V1_neurons__chemical_synapse,795460144,111927,149948,62,8313.406,1123.3137,8313.311,12,8315.634,71,8315.755,9096.573,2,0.067847244,9095.783,4,426,0.19430467,1123.2672,0.56505096,1122.4288,9095.824,1122.402,0.22766812,9096.598
V1_neurons__V1_neurons__chemical_synapse,795460145,111927,149948,65,8342.492,1088.894,8342.423,28,8342.753,124,8342.831,9118.959,2,0.021328086,9118.607,4,426,0.33822313,1088.8093,0.24976784,1088.4294,9118.68,1088.3881,0.10650057,9119.021
V1_neurons__V1_neurons__chemical_synapse,795460146,111927,149948,72,8341.072,1067.2225,8341.043,185,8341.345,198,8341.575,9104.954,2,1.0244269,9106.785,4,431,0.7357045,1067.3479,0.9595402,1067.5284,9106.032,1067.4738,0.6397035,9104.873
V1_neurons__V1_neurons__chemical_synapse,795460147,111927,149948,167,8270.72,1261.1113,8270.786,30,8269.796,51,8269.712,9020.316,2,0.41667217,9019.543,4,419,0.72849464,1261.19,1.0198587,1262.0315,9019.615,1262.087,0.18955292,9020.37
V1_neurons__V1_neurons__chemical_synapse,795460148,111927,149948,169,8128.947,1431.209,8128.9863,289,8128.5264,17,8128.4497,8978.531,2,0.11729677,8978.33,3,318,0.4024458,1431.349,0.55462277,1432.1904,8978.363,1432.283,0.5206341,8978.55
V1_neurons__V1_neurons__chemical_synapse,795460149,111927,149948,169,8123.7295,1433.4857,8123.736,299,8125.7866,22,8125.922,8977.162,2,0.58255005,8975.843,3,318,0.5068932,1433.5243,0.55908865,1434.0485,8975.926,1434.081,0.53488386,8977.259
V1_neurons__V1_neurons__chemical_synapse,795460510,115260,149948,1,8213.801,1341.6025,8213.654,19,8215.595,19,8215.711,9034.586,2,0.6921966,9034.615,4,501,0.73875386,1341.5526,0.7342551,1340.6906,9034.617,1340.6143,0.7587966,9034.585
V1_neurons__V1_neurons__chemical_synapse,795460511,115260,149948,2,8222.634,1331.3241,8222.54,2,8223.066,60,8223.144,9045.471,2,0.59449357,9044.849,4,396,0.519328,1331.2423,0.13157758,1330.7122,9044.932,1330.607,0.61243343,9045.541
V1_neurons__V1_neurons__chemical_synapse,795460512,115260,149948,10,8226.871,1309.1918,8227.148,3,8226.391,23,8226.297,9043.196,2,1.3877873,9042.663,4,482,0.255975,1309.3002,0.5028475,1310.143,9042.73,1310.3126,0.5698096,9043.379
V1_neurons__V1_neurons__chemical_synapse,795460513,115260,149948,11,8229.758,1307.9222,8229.499,0,8229.648,27,8229.642,9043.525,2,0.7561881,9042.067,4,482,0.29542747,1307.8219,0.637436,1306.6833,9042.189,1306.6527,0.06385725,9043.794
V1_neurons__V1_neurons__chemical_synapse,795460514,115260,149948,26,8227.787,1308.6876,8227.862,1,8227.849,25,8227.815,9042.57,2,0.11388991,9042.273,4,482,0.27376777,1308.8241,0.6299013,1309.4069,9042.347,1309.4945,0.09504999,9042.722
V1_neurons__V1_neurons__chemical_synapse,795460515,115260,149948,29,8208.797,1341.7404,8208.946,0,8206.841,21,8206.7295,9030.606,2,1.0333918,9030.285,4,486,0.36144558,1341.8263,0.5682635,1343.3313,9030.303,1343.4481,0.18790191,9030.63
V1_neurons__V1_neurons__chemical_synapse,795460516,115260,149948,31,8211.232,1346.5896,8211.337,4,8211.926,12,8211.965,9035.353,2,2.624367,9037.551,4,501,0.48810676,1346.57,0.99779963,1346.2261,9037.433,1346.1398,0.9586296,9035.218
V1_neurons__V1_neurons__chemical_synapse,795460517,115260,149948,34,8222.876,1311.2417,8222.995,9,8222.687,15,8222.577,9032.979,2,0.90988934,9032.773,4,464,0.1623521,1311.3177,0.8476435,1311.4808,9032.8955,1311.6035,0.11083644,9033.063
V1_neurons__V1_neurons__chemical_synapse,795460518,115260,149948,44,8206.005,1329.7089,8205.996,1,8206.188,7,8206.209,9051.212,2,2.0753994,9049.954,4,483,0.052695055,1329.57,0.3378529,1328.0034,9050.066,1327.8478,0.35953754,9051.321
V1_neurons__V1_neurons__chemical_synapse,795460519,115260,149948,56,8211.232,1325.5126,8211.374,0,8209.686,5,8208.831,9047.407,2,0.7063308,9045.991,4,402,0.6498037,1325.5918,0.22837554,1326.0099,9046.443,1325.9209,0.51419264,9047.314
V1_neurons__V1_neurons__chemical_synapse,795460520,115260,149948,57,8210.719,1322.9105,8210.89,1,8209.508,8,8208.636,9045.613,2,1.7269531,9046.608,4,402,0.9668157,1323.0149,0.7782816,1323.2395,9046.2,1323.2775,0.49964887,9045.538
V1_neurons__V1_neurons__chemical_synapse,795460521,115260,149948,58,8208.045,1324.0502,8207.983,2,8207.968,7,8208.626,9046.777,2,1.447054,9046.366,4,402,0.82794374,1324.5109,0.44716266,1324.3563,9046.908,1324.4913,0.119307026,9046.897
V1_neurons__V1_neurons__chemical_synapse,795460522,115260,149948,58,8192.226,1317.4109,8192.22,10,8192.133,65,8192.121,9049.77,2,0.98348254,9051.048,4,395,0.634108,1317.3666,0.7936438,1316.8994,9050.904,1316.8184,0.7832627,9049.597
V1_neurons__V1_neurons__chemical_synapse,795460523,115260,149948,59,8208.721,1326.5563,8208.724,1,8208.802,4,8208.867,9047.421,2,2.4649496,9045.658,4,402,0.5233241,1326.894,0.48388222,1327.0508,9046.565,1327.0969,0.31982082,9047.606
V1_neurons__V1_neurons__chemical_synapse,795460524,115260,149948,60,8185.7954,1336.4375,8185.8086,4,8185.6836,42,8185.6494,9045.404,2,1.0293566,9044.945,4,395,0.41910282,1336.4802,0.47855303,1336.5365,9045.086,1336.5962,0.4461188,9045.585
V1_neurons__V1_neurons__chemical_synapse,795460525,115260,149948,62,8161.969,1346.2904,8162.1123,1,8161.61,58,8161.4346,9037.046,2,0.5816165,9036.974,3,294,0.6910043,1346.1877,0.7417364,1345.8209,9036.99,1345.6974,0.05652218,9037.073
V1_neurons__V1_neurons__chemical_synapse,795460526,115260,149948,63,8162.081,1347.9133,8162.129,1,8162.155,56,8162.145,9037.267,2,1.0589937,9036.92,3,294,0.6692416,1347.8506,0.99117565,1347.5183,9037.114,1347.6786,0.5062544,9037.358
V1_neurons__V1_neurons__chemical_synapse,795460527,115260,149948,64,8161.716,1348.9199,8161.7725,0,8162.565,55,8162.633,9034.987,2,0.5216764,9037.168,3,294,0.6553316,1348.9448,1.1009283,1349.2198,9036.977,1349.191,0.022825943,9034.808
V1_neurons__V1_neurons__chemical_synapse,795460528,115260,149948,65,8161.87,1349.1045,8161.858,0,8162.6733,55,8162.748,9035.057,2,0.60979104,9037.151,3,294,0.6527033,1349.134,0.8827263,1349.5328,9036.964,1349.4816,0.008134331,9034.873
V1_neurons__V1_neurons__chemical_synapse,795460529,115260,149948,65,8146.532,1366.1416,8146.6284,9,8145.6904,3,8145.617,9028.187,2,2.2545094,9027.435,3,240,0.21450911,1366.2596,0.7149044,1367.634,9027.494,1367.7793,0.33952627,9028.265
V1_neurons__V1_neurons__chemical_synapse,795460530,115260,149948,65,8142.144,1371.9484,8142.288,10,8140.9507,21,8140.8145,9025.313,2,4.4581175,9025.764,3,245,0.70045286,1371.971,0.01146366,1372.0809,9025.728,1372.152,0.43127018,9025.21
V1_neurons__V1_neurons__chemical_synapse,795460531,115260,149948,65,8131.2383,1381.4607,8131.3574,14,8131.3057,18,8131.35,9019.119,2,4.4527082,9019.138,3,287,0.17934535,1381.6003,0.46238473,1381.422,9019.12,1381.5708,0.640542,9019.111
V1_neurons__V1_neurons__chemical_synapse,795460532,115260,149948,74,8188.6836,1329.0991,8188.752,1,8187.3306,50,8187.195,9045.169,2,2.8573275,9045.501,4,395,0.491264,1329.1552,0.5193462,1329.5548,9045.467,1329.7251,0.6974155,9045.116
V1_neurons__V1_neurons__chemical_synapse,795461709,119069,149948,73,8253.655,1228.4866,8253.602,16,8253.958,45,8254.404,9058.962,2,1.1108947,9057.788,4,421,0.96615475,1228.3579,0.19741535,1228.3374,9058.559,1228.328,0.5133726,9059.049
V1_neurons__V1_neurons__chemical_synapse,795461710,119069,149948,74,8264.354,1222.4633,8264.28,12,8264.774,14,8264.895,9069.433,2,0.22110245,9068.905,4,430,0.27549118,1222.4816,0.17265624,1222.5441,9069.048,1222.5511,0.26761863,9069.504
V1_neurons__V1_neurons__chemical_synapse,795461711,119069,149948,74,8266.78,1207.507,8266.868,18,8266.449,25,8265.639,9064.291,2,5.414669,9064.64,4,431,0.088258624,1207.8042,0.58138317,1207.9851,9064.438,1208.0333,0.5242117,9064.2705
V1_neurons__V1_neurons__chemical_synapse,795461712,119069,149948,99,8208.232,1331.5222,8208.331,57,8206.312,42,8206.194,9017.195,2,1.3584216,9017.175,4,484,0.6025246,1331.5424,0.5604905,1331.8695,9017.181,1331.897,0.67973864,9017.194
V1_neurons__V1_neurons__chemical_synapse,795461713,119069,149948,103,8199.016,1276.4247,8198.949,15,8199.106,83,8199.153,8982.814,2,0.6911863,8982.473,4,499,0.9460681,1276.3745,0.9618804,1276.1675,8982.5625,1276.1609,0.15930617,8982.892
V1_neurons__V1_neurons__chemical_synapse,795461714,119069,149948,103,8187.1914,1304.9412,8187.2915,47,8184.805,113,8184.671,8972.014,2,0.3275013,8972.197,3,356,0.9929715,1304.9666,0.4530751,1305.4197,8972.1875,1305.4386,0.4977843,8972.007
V1_neurons__V1_neurons__chemical_synapse,795461715,119069,149948,107,8176.661,1362.966,8176.566,6,8178.939,24,8179.039,8956.653,2,1.165184,8957.432,3,262,0.19337583,1362.9398,0.09383188,1362.3597,8957.397,1362.341,0.26666546,8956.622
V1_neurons__V1_neurons__chemical_synapse,795461716,119069,149948,123,8271.106,1221.0103,8271.05,20,8272.347,32,8272.439,9085.152,2,0.58941776,9083.857,4,430,0.62555826,1221.1418,0.13081141,1222.9114,9083.947,1222.9832,0.5118499,9085.198
V1_neurons__V1_neurons__chemical_synapse,795461717,119069,149948,157,8227.274,1364.5536,8227.212,29,8227.296,89,8227.37,9092.517,2,1.7561618,9092.411,4,506,0.87983596,1364.4996,0.38751343,1364.4792,9092.488,1364.4355,0.28707626,9092.585
V1_neurons__V1_neurons__chemical_synapse,795461718,119069,149948,160,8252.97,1315.629,8253.051,40,8251.891,107,8251.785,9116.579,2,0.54406744,9117.367,4,502,0.87914675,1315.6531,1.0293045,1315.7814,9117.295,1315.8433,0.6413187,9116.59
V1_neurons__V1_neurons__chemical_synapse,795461719,119069,149948,200,8308.02,1140.6382,8308.088,4,8306.535,49,8306.445,9089.397,2,0.49718913,9091.184,4,426,0.13614638,1140.6447,1.2269988,1140.7532,9091.082,1140.7562,0.14452384,9089.322
V1_neurons__V1_neurons__chemical_synapse,795461720,119069,149948,200,8324.639,1116.649,8324.715,22,8324.05,82,8323.996,9098.918,2,0.60526997,9098.823,4,426,0.2260576,1116.7737,0.7380168,1118.1028,9098.833,1118.1619,0.780459,9098.949
V1_neurons__V1_neurons__chemical_synapse,795461721,119069,149948,200,8327.76,1112.4553,8327.763,25,8327.794,89,8327.803,9101.515,2,0.78689086,9101.22,4,426,0.2434648,1112.5402,0.37618768,1112.7363,9101.326,1112.7837,0.9237306,9101.6045
V1_neurons__V1_neurons__chemical_synapse,795461722,119069,149948,201,8330.568,1107.6173,8330.52,2,8330.98,96,8331.027,9105.026,2,0.63867754,9103.829,4,426,0.2614265,1107.6465,0.36456218,1107.8947,9103.953,1107.9406,0.05963364,9105.104
V1_neurons__V1_neurons__chemical_synapse,795461723,119069,149948,201,8333.0,1103.017,8332.958,7,8334.018,102,8334.096,9107.783,2,0.36665818,9106.473,4,426,0.27906102,1103.0775,1.0392511,1103.8716,9106.566,1103.8898,0.16588941,9107.875
V1_neurons__V1_neurons__chemical_synapse,795461724,119069,149948,201,8336.842,1098.7644,8336.762,10,8336.855,109,8336.976,9110.283,2,2.290855,9110.311,4,426,0.2973081,1098.7042,0.6122159,1098.72,9110.29,1098.6575,0.29914463,9110.274
V1_neurons__V1_neurons__chemical_synapse,795461725,119069,149948,201,8339.798,1095.9364,8339.82,12,8338.768,114,8338.709,9112.2295,2,1.1503923,9113.991,4,426,0.31116542,1095.859,0.836625,1094.4928,9113.8955,1094.465,0.40559703,9112.134
V1_neurons__V1_neurons__chemical_synapse,795461726,119069,149948,201,8345.937,1084.0251,8345.891,22,8347.121,130,8347.187,9118.131,2,1.0661876,9120.087,4,426,0.35752422,1083.9626,1.1440421,1082.8114,9119.985,1082.7577,0.68550676,9118.058
V1_neurons__V1_neurons__chemical_synapse,795461727,119069,149948,201,8352.005,1072.9167,8351.924,29,8353.012,144,8353.136,9122.397,2,1.4530305,9121.932,4,426,0.3955087,1072.919,0.66971225,1072.9149,9121.986,1072.8848,0.9246601,9122.452
V1_neurons__V1_neurons__chemical_synapse,795461728,119069,149948,203,8403.43,988.31506,8403.42,51,8403.611,23,8403.656,9108.035,2,1.1769366,9110.712,4,456,0.34502608,988.32654,0.9475238,988.3664,9110.194,988.36993,0.5341534,9107.934
V1_neurons__V1_neurons__chemical_synapse,795461729,119069,149948,203,8405.492,984.65753,8405.412,54,8406.318,28,8406.675,9107.408,2,0.3237881,9108.494,4,456,0.42237917,984.43695,0.89724535,983.8408,9108.189,983.82043,0.5618167,9107.349
V1_neurons__V1_neurons__chemical_synapse,795461730,119069,149948,230,8330.17,1109.5748,8330.115,0,8329.937,93,8329.909,9102.083,2,1.2589171,9102.984,4,426,0.25463042,1109.5802,0.50796413,1109.5424,9102.852,1109.6061,0.018412037,9102.024
V1_neurons__V1_neurons__chemical_synapse,795461731,119069,149948,239,8277.191,1218.0189,8277.276,13,8276.474,41,8276.334,9092.637,2,1.3327969,9092.437,4,430,0.82660306,1218.1282,0.35461462,1218.7318,9092.477,1218.7839,0.17558512,9092.66
V1_neurons__V1_neurons__chemical_synapse,795461732,119069,149948,239,8278.975,1214.8105,8279.046,16,8277.816,46,8277.697,9094.999,2,0.25506172,9096.42,4,430,0.9337529,1214.7777,0.5952244,1214.4685,9096.288,1214.4377,0.23287423,9094.933
V1_neurons__V1_neurons__chemical_synapse,795461733,119069,149948,242,8273.665,1283.168,8273.586,2,8273.877,64,8273.975,9035.6045,2,0.8623225,9035.731,4,478,0.5462982,1283.1016,0.54429483,1282.9438,9035.693,1282.89,0.07601176,9035.568
